Participant,adaptation,RT,MT,Age,Handedness,education,sex,clumsy,videogames,major,Sleep
878,9.884920959793103,181.47058823529412,130.99159663865547,20.0,lefth,college,male,Disagree,Strongly Agree,STEM,6
879,9.457195937356321,264.03333333333336,114.8119658119658,24.0,righth,bachelor,male,Disagree,Neutral,Business,7
880,8.668828253448275,325.70338983050846,112.90756302521008,18.0,righth,college,female,Strongly Agree,Neutral,STEM,6
881,18.911448697126435,362.0508474576271,59.220338983050844,28.0,bothh,college,female,Strongly Agree,Disagree,Psychology,7
882,2.165902402908046,291.70588235294116,77.72033898305085,17.0,righth,middleschool,female,Neutral,Disagree,Other,7
883,19.972468280459772,311.2689075630252,56.411764705882355,18.0,lefth,secondaryschool,male,Neutral,Agree,STEM,8
884,24.283297447568966,411.0762711864407,195.7391304347826,19.0,lefth,secondaryschool,male,Strongly Agree,Strongly Disagree,Psychology,5
885,10.06562156678161,273.9406779661017,80.96551724137932,29.0,righth,college,male,Disagree,Agree,Business,8
886,8.989652158045976,311.3781512605042,44.92307692307692,25.0,righth,graduate,male,Disagree,Disagree,STEM,7
887,4.604733583333333,358.50847457627117,217.6551724137931,20.0,righth,bachelor,female,Disagree,Agree,Psychology,7
888,21.934178194827588,348.76271186440675,166.54310344827587,22.0,righth,bachelor,male,Disagree,Neutral,STEM,7
889,9.867180904597701,340.11764705882354,268.85470085470087,18.0,righth,middleschool,female,Strongly Agree,Agree,STEM,7
890,23.86863741494253,442.26050420168065,109.52542372881356,79.0,righth,technicalschool,male,Agree,Agree,STEM,8
891,20.76398442662069,496.6694915254237,765.8230088495575,46.0,righth,graduate,male,Neutral,Neutral,STEM,9
892,24.06633086954023,225.10084033613447,120.31896551724138,25.0,righth,graduate,female,Neutral,Strongly Disagree,Psychology,7
893,16.388346918390805,161.56410256410257,323.6106194690266,15.0,righth,bachelor,male,Disagree,Neutral,Other,9
894,9.408555499833334,198.31932773109244,610.4910714285714,38.0,righth,graduate,male,Strongly Disagree,Neutral,STEM,6
895,8.740875986206897,361.8813559322034,126.48717948717949,19.0,righth,college,female,Neutral,Disagree,STEM,9
896,19.812850203448274,208.60833333333332,401.61538461538464,24.0,righth,bachelor,female,Disagree,Disagree,ArtsHum,6
897,8.757838481034485,276.98333333333335,187.5982905982906,61.0,righth,graduate,female,Agree,Strongly Disagree,ArtsHum,6
898,22.690792592528734,237.46666666666667,146.73728813559322,17.0,righth,secondaryschool,female,Strongly Disagree,Disagree,SocialScience,8
899,18.280652568827588,273.7,52.47457627118644,17.0,righth,middleschool,male,Disagree,Neutral,Psychology,7
900,15.55385099367816,204.35593220338984,123.04273504273505,19.0,righth,secondaryschool,male,Agree,Strongly Agree,STEM,6
901,14.644083423011496,267.1666666666667,130.8050847457627,17.0,righth,middleschool,female,Neutral,Neutral,Other,8
902,4.135057163448276,328.2413793103448,165.64102564102564,17.0,righth,secondaryschool,female,Agree,Strongly Disagree,SocialScience,7
903,9.064522497126438,341.23275862068965,194.2155172413793,25.0,righth,bachelor,female,Neutral,Neutral,SocialScience,7
904,2.562264027011494,297.3333333333333,80.6896551724138,17.0,righth,secondaryschool,female,Disagree,Disagree,STEM,7
905,15.01403404367816,247.86666666666667,157.15126050420167,55.0,righth,college,male,Strongly Disagree,Disagree,STEM,7
906,15.902930262908047,153.00833333333333,92.32478632478633,19.0,righth,secondaryschool,female,Disagree,Strongly Disagree,ArtsHum,8
907,7.570868788965517,246.29661016949152,144.34745762711864,18.0,righth,college,female,Strongly Agree,Strongly Agree,Psychology,5
908,28.392767296379315,245.29661016949152,322.89830508474574,84.0,righth,graduate,male,Disagree,Agree,ArtsHum,6
909,12.801141478735634,248.55833333333334,91.35593220338983,20.0,righth,college,female,Neutral,Strongly Agree,Business,8
910,18.72747789252874,198.64705882352942,130.57142857142858,17.0,righth,secondaryschool,male,Disagree,Agree,Business,6
911,9.493148639655171,221.34453781512605,74.57142857142857,32.0,righth,bachelor,male,Agree,Strongly Disagree,SocialScience,8
912,14.29509737316092,348.02542372881356,235.07758620689654,34.0,righth,graduate,female,Strongly Agree,Strongly Agree,Psychology,7
913,45.4354276096,448.8434782608696,767.0,90.0,righth,graduate,female,Strongly Agree,Disagree,Psychology,7
914,20.30870782126437,363.1111111111111,124.25862068965517,22.0,righth,college,male,Agree,Strongly Disagree,STEM,8
915,7.988799701511494,138.52100840336135,159.92372881355934,19.0,righth,college,female,Neutral,Agree,STEM,8
916,4.980648592528736,189.68333333333334,99.21186440677967,17.0,righth,secondaryschool,male,Agree,Strongly Agree,STEM,6
917,15.840408796551722,335.33620689655174,196.05172413793105,37.0,lefth,graduate,female,Neutral,Strongly Disagree,STEM,7
918,1.3014821241379306,227.8135593220339,475.9051724137931,19.0,righth,college,female,Disagree,Strongly Agree,Psychology,8
919,25.226109610241373,232.32773109243698,321.0782608695652,19.0,righth,college,male,Neutral,Agree,STEM,10
920,15.89089985172414,351.1694915254237,297.5913043478261,29.0,righth,primaryschool,male,Agree,Agree,STEM,6
921,14.98085880402299,210.55084745762713,155.89743589743588,28.0,righth,bachelor,male,Disagree,Strongly Disagree,STEM,5
922,23.240449600971267,286.0840336134454,76.05042016806723,20.0,lefth,college,male,Neutral,Agree,Psychology,8
923,14.570487426436783,281.2857142857143,173.22222222222223,13.0,righth,rathernotsay,female,Neutral,Disagree,Other,7
924,8.512112832758621,461.00840336134456,154.4188034188034,27.0,bothh,graduate,other,Strongly Agree,Agree,Psychology,7
925,1.6542000973793103,288.8067226890756,68.68695652173913,23.0,righth,bachelor,male,Strongly Disagree,Strongly Agree,STEM,6
926,13.23083705221839,236.71428571428572,233.6695652173913,28.0,righth,college,male,Agree,Neutral,STEM,7
927,18.162320556896553,294.05882352941177,386.0854700854701,20.0,righth,college,female,Strongly Agree,Strongly Disagree,Other,5
928,10.86690501321839,378.06722689075633,45.260504201680675,26.0,righth,secondaryschool,female,Neutral,Neutral,Other,6
929,11.44921259937931,171.9322033898305,291.5217391304348,19.0,righth,secondaryschool,female,Neutral,Disagree,SocialScience,8
930,8.199215671264367,319.11965811965814,35.495652173913044,20.0,righth,college,male,Agree,Neutral,STEM,6
931,9.623947404022989,229.87394957983193,184.93162393162393,18.0,righth,technicalschool,female,Agree,Strongly Disagree,Business,7
932,18.30649333678161,255.00840336134453,146.58260869565217,19.0,righth,college,other,Neutral,Neutral,Other,8
933,17.246310888678163,209.38333333333333,96.2905982905983,19.0,lefth,college,male,Agree,Strongly Agree,STEM,8
934,-1.290061216666667,235.575,132.96581196581195,27.0,lefth,graduate,male,Disagree,Strongly Agree,Business,8
935,7.14899628678161,304.84166666666664,91.93103448275862,28.0,righth,college,female,Disagree,Agree,Other,6
936,11.02674550689655,283.76271186440675,72.66101694915254,18.0,righth,secondaryschool,female,Neutral,Strongly Disagree,STEM,7
937,14.423463236781608,302.8813559322034,106.75630252100841,17.0,righth,middleschool,female,Agree,Strongly Disagree,Other,7
938,27.70613859404762,344.4102564102564,147.46153846153845,15.0,righth,middleschool,male,Agree,Agree,SocialScience,7
939,10.978348608620689,213.09322033898306,30.05982905982906,21.0,bothh,college,male,Neutral,Neutral,ArtsHum,7
940,8.200410488505748,292.37068965517244,179.0084745762712,24.0,righth,bachelor,female,Neutral,Neutral,STEM,8
941,6.206003110344827,304.2881355932203,149.76923076923077,21.0,bothh,graduate,other,Strongly Agree,Disagree,SocialScience,9
942,46.48743314551724,145.06666666666666,78.53846153846153,21.0,righth,college,male,Disagree,Strongly Agree,Other,8
943,25.093763622988504,264.48333333333335,108.58974358974359,45.0,righth,bachelor,male,Disagree,Disagree,STEM,7
944,5.412650850574712,277.0,83.24786324786325,18.0,righth,middleschool,female,Neutral,Neutral,STEM,9
945,13.85980092432184,181.59166666666667,248.82758620689654,31.0,righth,bachelor,male,Agree,Agree,Business,7
946,2.998416670689655,295.93277310924367,110.65254237288136,17.0,righth,secondaryschool,other,Strongly Agree,Agree,STEM,4
947,-0.7802617672988508,164.1596638655462,139.70689655172413,16.0,righth,secondaryschool,male,Neutral,Agree,SocialScience,7
948,24.815586510344826,267.39495798319325,94.85593220338983,25.0,righth,technicalschool,male,Neutral,Strongly Agree,STEM,8
949,12.535962162005747,224.78991596638656,155.0420168067227,20.0,righth,secondaryschool,male,Disagree,Disagree,Business,10
950,14.657343832183905,207.64705882352942,115.05932203389831,26.0,lefth,college,male,Neutral,Neutral,Other,6
951,11.490765813442529,215.10084033613447,133.45762711864407,18.0,righth,secondaryschool,male,Neutral,Agree,Business,8
952,13.729099190229887,344.1764705882353,48.69827586206897,32.0,righth,bachelor,female,Agree,Agree,Psychology,7
953,2.1290143480114945,254.6,71.5677966101695,16.0,righth,middleschool,male,Neutral,Neutral,Other,6
954,1.9137051545977009,348.228813559322,138.65546218487395,21.0,lefth,college,female,Neutral,Strongly Disagree,Psychology,7
955,7.644054237356321,228.75,155.51282051282053,15.0,righth,secondaryschool,female,Agree,Neutral,STEM,5
956,8.995935757706897,228.46610169491527,78.04201680672269,19.0,righth,college,other,Agree,Strongly Agree,Other,6
957,9.68384729064368,380.08474576271186,43.96610169491525,21.0,righth,college,male,Agree,Neutral,Other,7
958,18.040705536206897,280.4830508474576,42.36974789915966,26.0,lefth,bachelor,female,Strongly Disagree,Strongly Agree,Psychology,6
959,17.698692606109198,199.2051282051282,168.0,20.0,righth,college,female,Agree,Neutral,ArtsHum,7
960,18.363758128034483,339.1525423728813,183.35294117647058,31.0,righth,graduate,male,Disagree,Strongly Agree,SocialScience,6
961,7.862767734482758,245.04273504273505,80.97413793103448,33.0,righth,bachelor,male,Strongly Disagree,Agree,Psychology,8
962,16.507952762643676,267.03418803418805,192.11016949152543,16.0,righth,secondaryschool,female,Disagree,Strongly Disagree,Psychology,6
963,38.25099226264368,160.94915254237287,158.63793103448276,21.0,righth,secondaryschool,male,Disagree,Agree,SocialScience,10
964,10.775471013218391,490.0508474576271,103.82203389830508,29.0,righth,graduate,male,Disagree,Disagree,STEM,8
965,-1.0305676183908044,305.61344537815125,96.38135593220339,37.0,righth,graduate,male,Strongly Disagree,Neutral,STEM,7
966,18.152804807218388,237.31932773109244,233.43589743589743,13.0,righth,middleschool,male,Strongly Disagree,Agree,Other,8
967,17.98507201609195,268.65833333333336,112.69747899159664,25.0,righth,college,female,Disagree,Neutral,STEM,6
968,6.522004231034486,130.84745762711864,136.22222222222223,67.0,righth,graduate,male,Disagree,Strongly Disagree,Psychology,7
969,12.472872133735633,284.14285714285717,51.6890756302521,39.0,righth,graduate,male,Strongly Disagree,Strongly Agree,Psychology,6
970,9.582179085195403,357.3305084745763,131.71428571428572,47.0,righth,rathernotsay,female,Disagree,Strongly Disagree,Other,7
971,21.13340728045977,289.9075630252101,133.6153846153846,12.0,righth,primaryschool,male,Strongly Agree,Strongly Agree,STEM,7
972,14.580687171839081,254.1864406779661,63.83050847457627,13.0,righth,middleschool,male,Neutral,Strongly Agree,Other,6
973,1.2470812159540228,325.8813559322034,88.27350427350427,38.0,righth,bachelor,female,Agree,Strongly Disagree,STEM,8
974,11.333766325000001,239.93333333333334,315.26271186440675,21.0,righth,secondaryschool,male,Strongly Disagree,Strongly Disagree,STEM,8
975,12.863967162643673,201.41176470588235,118.40517241379311,15.0,righth,secondaryschool,female,Neutral,Disagree,STEM,9
976,14.6424324091954,301.1764705882353,72.37288135593221,24.0,righth,bachelor,female,Agree,Strongly Disagree,STEM,8
977,8.938124121735632,250.84166666666667,59.0,25.0,righth,bachelor,male,Strongly Disagree,Strongly Agree,STEM,7
978,2.60079483908046,366.3474576271187,132.52542372881356,28.0,righth,graduate,male,Disagree,Disagree,Business,6
979,7.234452610666667,269.20168067226894,58.293103448275865,34.0,righth,graduate,female,Neutral,Strongly Disagree,STEM,7
980,3.1982279848275863,364.83478260869566,182.8859649122807,78.0,righth,graduate,female,Disagree,Disagree,ArtsHum,6
981,-0.19276524951724092,864.1724137931035,277.13684210526316,32.0,righth,secondaryschool,male,Neutral,Neutral,Business,7
982,7.770722873563218,288.8034188034188,311.704347826087,17.0,righth,primaryschool,male,Neutral,Strongly Agree,STEM,8
983,6.866986362816092,324.6806722689076,47.79831932773109,21.0,righth,college,male,Agree,Disagree,Business,8
984,4.406504954022989,182.21008403361344,68.15384615384616,21.0,righth,college,female,Neutral,Strongly Disagree,ArtsHum,7
985,1.4505099632183909,304.03389830508473,66.4322033898305,17.0,righth,secondaryschool,female,Strongly Disagree,Strongly Disagree,STEM,8
986,14.324518855747128,198.60833333333332,77.33898305084746,24.0,lefth,college,male,Strongly Agree,Agree,STEM,6
987,10.047840139655172,363.8305084745763,94.12068965517241,18.0,righth,secondaryschool,female,Neutral,Neutral,Other,7
988,14.310702537931036,183.93333333333334,86.15652173913044,14.0,righth,secondaryschool,male,Agree,Strongly Agree,STEM,6
989,14.869837167816089,308.14285714285717,53.666666666666664,16.0,righth,middleschool,female,Agree,Neutral,Other,8
990,7.174711433908046,376.4033613445378,40.085470085470085,60.0,righth,college,male,Neutral,Strongly Agree,Psychology,3
991,6.21136836724138,245.94957983193277,90.94067796610169,16.0,righth,secondaryschool,female,Disagree,Neutral,Other,7
992,7.141559381609195,321.02542372881356,48.92307692307692,24.0,righth,bachelor,female,Agree,Disagree,STEM,5
993,39.84471616436782,233.80672268907563,128.24786324786325,13.0,righth,rathernotsay,male,Disagree,Neutral,STEM,8
994,3.750753791954023,368.6101694915254,56.758620689655174,19.0,righth,middleschool,male,Neutral,Neutral,STEM,7
995,4.900275777574714,127.375,38.81512605042017,23.0,righth,secondaryschool,male,Strongly Agree,Neutral,STEM,6
996,-2.791412617224137,306.6470588235294,561.3673469387755,45.0,righth,graduate,female,Agree,Disagree,SocialScience,6
997,7.688853907471264,216.9747899159664,115.4396551724138,20.0,righth,bachelor,female,Disagree,Neutral,STEM,6
998,-1.1669082834482754,269.8938053097345,94.0677966101695,12.0,righth,noneoftheabove,male,Strongly Agree,Agree,Other,4
999,19.726837505172416,350.8305084745763,373.135593220339,20.0,righth,technicalschool,female,Neutral,Strongly Disagree,Psychology,7
1000,15.912670755172416,276.61344537815125,112.2542372881356,18.0,righth,secondaryschool,female,Strongly Disagree,Disagree,Other,5
1001,36.44361166609195,276.23728813559325,104.4,57.0,righth,graduate,female,Disagree,Strongly Agree,Other,8
1002,7.104842582183909,319.7521367521368,67.98305084745763,23.0,righth,bachelor,male,Neutral,Disagree,STEM,7
1003,18.06183255803448,444.0508474576271,64.18487394957984,19.0,righth,college,female,Agree,Disagree,SocialScience,6
1004,9.29667173735632,353.1779661016949,89.44444444444444,18.0,lefth,secondaryschool,female,Agree,Disagree,Business,7
1005,19.827070089149423,289.3448275862069,225.39830508474577,63.0,righth,primaryschool,female,Agree,Agree,Other,6
1006,0.13558895689655193,291.9491525423729,175.2016806722689,23.0,righth,bachelor,female,Strongly Disagree,Disagree,Business,6
1007,14.190081168965515,234.21666666666667,101.54700854700855,28.0,righth,graduate,male,Neutral,Agree,STEM,7
1008,12.231370761810345,295.11764705882354,212.85593220338984,17.0,lefth,secondaryschool,female,Agree,Disagree,SocialScience,6
1009,7.591813722413793,273.65546218487395,76.32173913043478,12.0,righth,middleschool,male,Disagree,Agree,Other,10
1010,23.0000593591954,524.3418803418804,330.65765765765764,17.0,righth,college,male,Disagree,Neutral,STEM,7
1011,13.842855612068966,213.95833333333334,172.0593220338983,20.0,righth,college,female,Agree,Strongly Disagree,Other,6
1012,10.619488967494254,185.48333333333332,80.55555555555556,20.0,righth,middleschool,male,Neutral,Agree,Other,6
1013,21.654561141551724,343.771186440678,647.637168141593,31.0,righth,secondaryschool,male,Disagree,Disagree,Business,6
1014,8.673131046724139,309.4957983193277,146.98305084745763,16.0,righth,rathernotsay,female,Neutral,Neutral,Other,5
1015,19.723838708839082,216.2136752136752,66.03448275862068,20.0,righth,bachelor,male,Neutral,Disagree,STEM,7
1016,20.343989751724134,417.70338983050846,165.82905982905982,18.0,righth,middleschool,female,Neutral,Disagree,Other,5
1017,7.319638147666666,213.45833333333334,144.87179487179486,16.0,bothh,secondaryschool,female,Disagree,Agree,ArtsHum,4
1018,10.65404104597701,202.7391304347826,572.859649122807,82.0,righth,college,female,Strongly Disagree,Strongly Disagree,ArtsHum,6
1019,18.949760233333333,344.47457627118644,87.0,31.0,righth,graduate,male,Neutral,Disagree,Psychology,8
1020,6.476800202298851,362.5798319327731,256.73949579831935,84.0,righth,bachelor,female,Neutral,Neutral,ArtsHum,9
1021,10.687405608045976,208.73728813559322,169.51754385964912,19.0,righth,college,male,Disagree,Strongly Agree,STEM,6
1022,25.395856477931037,256.65546218487395,255.6864406779661,40.0,righth,bachelor,male,Neutral,Disagree,STEM,6
1023,9.474252775287356,264.9830508474576,87.03448275862068,25.0,righth,college,female,Agree,Strongly Agree,Other,9
1024,2.9526242786206884,305.5897435897436,61.601694915254235,20.0,righth,secondaryschool,female,Disagree,Strongly Disagree,ArtsHum,8
1025,5.494406162643676,415.99159663865544,102.08403361344538,17.0,righth,middleschool,male,Disagree,Strongly Disagree,Other,9
1026,23.587432731034482,339.52941176470586,76.57627118644068,22.0,righth,bachelor,male,Strongly Disagree,Agree,Psychology,5
1027,23.75867221091954,351.8655462184874,162.44444444444446,52.0,righth,bachelor,male,Strongly Disagree,Agree,Other,6
1028,6.343842906544828,303.35897435897436,477.61538461538464,23.0,righth,bachelor,male,Neutral,Agree,STEM,11
1029,34.72963150114943,206.99159663865547,181.10169491525423,15.0,righth,technicalschool,male,Agree,Agree,Other,7
1030,4.913077153103446,246.75,134.76068376068375,17.0,righth,secondaryschool,female,Disagree,Strongly Disagree,STEM,7
1031,10.424657211724137,236.42372881355934,54.55555555555556,31.0,righth,bachelor,male,Neutral,Agree,ArtsHum,8
1032,10.079958040229885,312.15833333333336,147.4406779661017,29.0,righth,graduate,female,Disagree,Disagree,STEM,6
1033,13.254878924999998,264.03333333333336,44.46153846153846,14.0,righth,middleschool,female,Neutral,Disagree,Other,5
1034,3.1254594879310345,203.9747899159664,146.69026548672565,19.0,righth,secondaryschool,male,Disagree,Agree,STEM,8
1035,12.021017310919541,385.11764705882354,78.11864406779661,48.0,righth,bachelor,female,Neutral,Disagree,ArtsHum,8
1036,18.29968759137931,203.27731092436974,86.45762711864407,35.0,righth,secondaryschool,female,Neutral,Strongly Disagree,Other,7
1037,41.71244467601149,233.76470588235293,79.35897435897436,20.0,righth,secondaryschool,female,Neutral,Strongly Disagree,Psychology,8
1038,11.550957809971266,313.0169491525424,73.71794871794872,17.0,righth,rathernotsay,female,Neutral,Strongly Disagree,Other,5
1039,10.640129663517241,308.5128205128205,191.6782608695652,19.0,lefth,secondaryschool,male,Agree,Agree,Psychology,7
1040,-2.017398451689655,263.39495798319325,114.64655172413794,58.0,righth,bachelor,male,Strongly Disagree,Neutral,Business,7
1041,27.12425801436782,284.90677966101697,391.92241379310343,29.0,righth,secondaryschool,female,Disagree,Disagree,STEM,7
1042,7.545754759770114,248.1196581196581,93.67241379310344,23.0,righth,secondaryschool,male,Strongly Disagree,Strongly Agree,STEM,6
1043,30.30670210404598,246.71186440677965,69.22689075630252,20.0,righth,bachelor,male,Neutral,Disagree,STEM,6
1044,13.778811708620688,228.10833333333332,91.82758620689656,30.0,righth,college,male,Disagree,Strongly Agree,STEM,4
1045,4.8059454662068966,219.34453781512605,138.85470085470087,19.0,righth,secondaryschool,male,Disagree,Strongly Agree,Psychology,8
1046,15.193726692528738,296.125,106.33333333333333,64.0,righth,technicalschool,male,Neutral,Disagree,ArtsHum,7
1047,12.116337219540231,272.38655462184875,171.93162393162393,15.0,righth,middleschool,female,Agree,Disagree,Other,5
1048,9.635101397126437,257.364406779661,212.97457627118644,22.0,righth,bachelor,female,Neutral,Disagree,Business,7
1049,29.780357185714287,445.6896551724138,355.38461538461536,85.0,lefth,graduate,female,Agree,Strongly Disagree,Psychology,6
1050,9.461704533333334,192.4322033898305,72.8655462184874,14.0,righth,middleschool,female,Strongly Disagree,Disagree,Other,6
1051,10.483232686781609,234.2689075630252,175.11864406779662,20.0,righth,college,male,Strongly Disagree,Strongly Agree,STEM,7
1052,10.492694606321841,159.225,184.27826086956523,18.0,righth,rathernotsay,female,Strongly Disagree,Strongly Disagree,Other,7
1053,7.998826276206898,212.66666666666666,185.71304347826086,42.0,righth,secondaryschool,male,Neutral,Neutral,Other,6
1054,6.468951973873563,202.24576271186442,145.72881355932202,45.0,righth,graduate,female,Strongly Disagree,Strongly Disagree,Other,6
1055,-2.9696806626436785,204.275,111.21008403361344,22.0,righth,college,male,Disagree,Agree,STEM,8
1056,5.58506269675862,574.3247863247864,894.5952380952381,69.0,righth,graduate,female,Neutral,Strongly Disagree,Psychology,6
1057,13.05124396522414,233.54237288135593,463.56637168141594,52.0,righth,graduate,female,Disagree,Strongly Disagree,ArtsHum,6
1058,23.332276919367814,507.5327102803738,743.6867469879518,74.0,righth,graduate,female,Strongly Disagree,Strongly Disagree,SocialScience,7
1059,25.840836342528736,303.43220338983053,214.26666666666668,32.0,righth,graduate,female,Agree,Strongly Agree,STEM,8
1060,7.576946632183908,411.8,68.41880341880342,18.0,righth,secondaryschool,female,Neutral,Agree,SocialScience,12
1061,11.237939249999998,243.43965517241378,49.93103448275862,22.0,lefth,rathernotsay,male,Strongly Agree,Agree,STEM,10
1062,8.363360839655172,190.94017094017093,217.58260869565217,12.0,righth,middleschool,female,Strongly Agree,Neutral,STEM,10
1063,26.424351779172415,291.16806722689074,114.23931623931624,13.0,righth,secondaryschool,female,Strongly Agree,Neutral,STEM,7
1064,18.933659802103453,281.9159663865546,128.6638655462185,22.0,righth,college,other,Neutral,Agree,ArtsHum,10
1065,28.29623020747126,281.25210084033614,171.26495726495727,68.0,righth,college,female,Disagree,Agree,ArtsHum,5
1066,24.57167239786207,329.3781512605042,69.0,39.0,righth,bachelor,female,Strongly Disagree,Strongly Disagree,Other,9
1067,15.767923577011496,296.59322033898303,89.1344537815126,20.0,righth,college,female,Disagree,Disagree,STEM,9
1068,12.93178770632184,194.05,71.68067226890756,14.0,righth,college,female,Neutral,Strongly Agree,Other,8
1069,12.263027639080459,81.5798319327731,235.38983050847457,18.0,righth,secondaryschool,female,Agree,Disagree,STEM,6
1070,7.844533216091954,256.228813559322,123.22222222222223,14.0,righth,middleschool,male,Disagree,Agree,STEM,4
1071,3.695320847695403,214.109243697479,127.37288135593221,16.0,righth,secondaryschool,male,Disagree,Agree,ArtsHum,7
1072,22.333023828160922,249.7863247863248,95.52136752136752,29.0,righth,graduate,male,Disagree,Disagree,STEM,7
1073,17.125421231867815,314.05882352941177,109.11016949152543,73.0,righth,graduate,female,Disagree,Strongly Disagree,STEM,7
1074,4.637191501149425,311.3534482758621,201.98305084745763,55.0,righth,college,female,Disagree,Strongly Disagree,ArtsHum,6
1075,17.096583395977014,301.95,140.72173913043477,25.0,righth,graduate,female,Agree,Strongly Disagree,ArtsHum,7
1076,17.524137311494254,138.74576271186442,128.44347826086957,17.0,righth,middleschool,female,Neutral,Strongly Disagree,STEM,7
1077,6.607217732183907,253.99159663865547,127.96551724137932,18.0,bothh,middleschool,female,Neutral,Agree,STEM,5
1078,9.289054872988507,217.22881355932202,92.0677966101695,22.0,righth,bachelor,male,Agree,Disagree,STEM,7
1079,8.773447387931036,120.66386554621849,200.98290598290598,18.0,righth,middleschool,male,Neutral,Neutral,Other,10
1080,17.775651728045975,238.44166666666666,96.41379310344827,21.0,righth,college,female,Agree,Disagree,Psychology,6
1081,11.657976467862067,301.6890756302521,434.9298245614035,18.0,righth,secondaryschool,female,Neutral,Neutral,ArtsHum,9
1082,-0.49263600402298857,223.26050420168067,27.168067226890756,30.0,righth,rathernotsay,female,Neutral,Agree,Other,8
1083,4.5535314155172415,222.84166666666667,79.15833333333333,23.0,righth,college,male,Agree,Strongly Disagree,ArtsHum,7
1084,14.380422078735632,387.2352941176471,72.95762711864407,21.0,righth,college,female,Agree,Strongly Disagree,SocialScience,7
1085,42.02784163666667,159.38983050847457,127.23728813559322,17.0,righth,middleschool,male,Neutral,Strongly Agree,STEM,5
1086,15.013174426896551,284.7563025210084,449.40909090909093,63.11,righth,graduate,female,Agree,Strongly Disagree,Other,7
1087,20.3995854225,278.7008547008547,171.47008547008548,16.0,righth,middleschool,female,Agree,Neutral,SocialScience,5
1088,8.46732048629885,190.94957983193277,204.22222222222223,16.0,lefth,secondaryschool,male,Neutral,Neutral,STEM,6
1089,28.815345380839084,248.34745762711864,372.5877192982456,59.0,righth,bachelor,male,Disagree,Disagree,STEM,7
1090,8.545398704574712,218.475,232.90677966101694,21.0,righth,college,male,Disagree,Neutral,STEM,8
1091,4.386960537356324,289.26050420168065,115.74789915966386,22.0,righth,bachelor,female,Strongly Disagree,Strongly Disagree,STEM,7
1092,7.6704842751149425,257.0,73.51694915254237,38.0,lefth,graduate,male,Disagree,Agree,STEM,8
1093,1.0733281216896553,259.9491525423729,81.7094017094017,31.0,righth,graduate,male,Disagree,Strongly Disagree,Psychology,7
1094,-35.03146134712644,327.2413793103448,626.504854368932,60.0,righth,graduate,female,Agree,Disagree,ArtsHum,8
1095,5.407404533908046,176.74576271186442,49.863247863247864,17.0,righth,middleschool,male,Disagree,Neutral,STEM,6
1096,8.315838723448277,406.22033898305085,523.3565217391305,28.0,lefth,graduate,female,Strongly Disagree,Disagree,STEM,6
1097,13.390601489080458,262.0508474576271,62.55084745762712,23.0,righth,college,male,Disagree,Strongly Agree,STEM,7
1098,13.156269706896552,377.1111111111111,35.23931623931624,19.0,righth,college,male,Neutral,Agree,STEM,6
1099,20.572393316091954,319.02564102564105,61.526315789473685,20.0,righth,college,female,Neutral,Strongly Disagree,ArtsHum,5
1100,15.986741748850573,352.3666666666667,192.83050847457628,31.0,bothh,college,other,Strongly Disagree,Agree,Psychology,6
1101,11.257069936034481,266.66386554621846,42.206896551724135,18.0,righth,secondaryschool,female,Agree,Disagree,ArtsHum,8
1102,9.197720380086208,262.06722689075633,93.73275862068965,26.0,righth,graduate,male,Agree,Strongly Agree,STEM,8
1103,1.4305568738965515,247.96638655462183,75.76923076923077,21.0,righth,bachelor,male,Disagree,Agree,SocialScience,7
1104,20.723912677586206,249.8235294117647,88.38655462184875,19.0,righth,secondaryschool,female,Agree,Disagree,STEM,6
1105,10.967255815034484,162.99159663865547,58.8448275862069,23.0,righth,secondaryschool,male,Disagree,Strongly Agree,STEM,6
1106,14.689293532183909,159.4453781512605,113.45762711864407,24.0,righth,bachelor,male,Neutral,Neutral,Business,8
1107,1.1546615975793102,245.67226890756302,39.64705882352941,21.0,righth,bachelor,male,Strongly Disagree,Strongly Agree,SocialScience,8
1108,11.953147771264367,214.15254237288136,143.76521739130436,25.0,righth,college,male,Strongly Disagree,Neutral,Other,8
1109,21.12100601666667,364.35593220338984,739.7758620689655,46.0,righth,college,male,Neutral,Strongly Disagree,Other,7
1110,13.73032934781609,254.95762711864407,162.2136752136752,23.0,lefth,graduate,female,Strongly Disagree,Strongly Disagree,Business,7
1111,9.178851713793103,286.14285714285717,276.00840336134456,20.0,righth,bachelor,female,Disagree,Disagree,Psychology,8
1112,39.14421016296296,552.991304347826,89.85593220338983,17.0,righth,secondaryschool,male,Agree,Neutral,STEM,8
1113,21.585173844615383,252.0252100840336,171.35344827586206,50.0,righth,bachelor,female,Neutral,Disagree,STEM,6
1114,5.700861894712643,226.70833333333334,84.8,16.0,righth,secondaryschool,female,Agree,Strongly Agree,Other,6
1115,11.65640542643678,236.11666666666667,94.05084745762711,35.0,righth,graduate,female,Disagree,Neutral,STEM,6
1116,21.730193866666664,269.20168067226894,147.34188034188034,13.0,righth,middleschool,female,Agree,Neutral,Other,7
1117,19.669241021839078,323.008547008547,120.77966101694915,22.0,righth,college,female,Strongly Agree,Strongly Disagree,Business,5
